timestamp,ph,bod,dissolved_oxygen,fecal_coliform,temperature,tds,turbidity,total_coliform,wqi,classification,cpcb_class,mpcb_class,status,season
2024-11-25 17:09:01.589701,8.005762836058944,5.128779657675176,4.97288486665519,1862.991397926514,10.0,690.3602307355585,9.446996272032257,7299.783028538189,53.38822318978455,Medium to Good,B,Not Prescribed,Non Polluted,winter
2024-11-26 22:21:01.589701,7.8599254812037405,1.9912848950897992,6.743071747069956,598.5606463022418,13.064350475783591,482.04167224703787,6.155595670841479,4508.688989268108,70.24631638539091,Good to Excellent,A,A-I,Non Polluted,winter
2024-11-28 03:33:01.589701,7.8767145562352825,3.239480044720988,6.2372680798127895,31.323082761658114,22.817053564801622,373.03954499416,8.703835661282765,248.89527145264418,79.1384082688152,Good to Excellent,A,A-I,Non Polluted,winter
2024-11-29 08:45:01.589701,8.654112004574575,5.0294689963767985,4.860618626088374,868.8500881563987,19.70220265114265,827.2130738201387,17.448164895452106,8330.763100131695,52.70562815779715,Medium to Good,B,Not Prescribed,Non Polluted,winter
2024-11-30 13:57:01.589701,8.22224992681208,5.5706246044527665,5.290197224071345,403.6283972926769,18.65558233955519,826.5075179486097,22.194524727274054,1035.5466009867241,59.23597623098591,Medium to Good,B,Not Prescribed,Non Polluted,winter
2024-12-01 19:09:01.589701,7.429641055824575,1.529302775587153,8.292321557323017,2.7514145337008267,22.314594140287316,269.882558150286,0.968176443677859,10.524244362754851,86.4499856921422,Good to Excellent,A,A-I,Non Polluted,winter
2024-12-03 00:21:01.589701,7.738984102537116,1.7681113422112769,8.979098471619086,21.82652477484325,20.04616001966872,253.71956742352583,2.353632329654031,73.39664197806584,76.23474627210024,Good to Excellent,A,A-I,Non Polluted,winter
2024-12-04 05:33:01.589701,7.236185477260344,1.7558977884620186,8.763286486911452,7.783738347076097,18.22421823627515,210.18571009954096,3.397433973855752,52.35030296243625,83.9490212922533,Good to Excellent,A,A-I,Non Polluted,winter
2024-12-05 10:45:01.589701,7.275293026966796,2.622667519362558,7.719725905195298,341.3034625333615,18.256566214191494,430.6025121990832,3.274298130471663,2511.7294177793046,73.61882223497503,Good to Excellent,A,A-I,Non Polluted,winter
2024-12-06 15:57:01.589701,7.8922744844516775,2.3838941419494737,7.302039928802602,17.37427632963207,17.30536925569907,502.8348505706731,4.521991123427975,101.19932470439042,80.9631737763193,Good to Excellent,A,A-I,Non Polluted,winter
2024-12-07 21:09:01.589701,7.369111805569768,1.9683926142104007,7.1401166222850145,155.15631072541458,17.14342720585185,240.1340576191343,7.083722626029307,1332.065886643851,78.37683647185109,Good to Excellent,A,A-I,Non Polluted,winter
2024-12-09 02:21:01.589701,8.351634730048975,9.919344753660832,2.66125869760462,6125.88725822784,22.092285530924755,1071.4876645284821,30.56284713563193,74797.78768766341,34.82530467231036,Bad to Very Bad,D,A-III,Heavily Polluted,winter
2024-12-10 07:33:01.589701,7.423845116351954,2.82757881163953,6.802932157177262,37.65185652721464,24.190476375014715,347.7036742639716,3.824307256368104,372.7866241991843,80.2353981420497,Good to Excellent,A,A-I,Non Polluted,winter
2024-12-11 12:45:01.589701,8.359128961309864,4.63396388872653,3.950366711172077,75.59452268210504,19.58251813692729,760.7126288494542,13.709235423815182,299.7523061458875,57.97129888505836,Medium to Good,B,Not Prescribed,Non Polluted,winter
2024-12-12 17:57:01.589701,7.430249692557309,3.1866430324425763,5.817212329412025,28.635917893691605,24.375663750423335,389.5341031539003,6.858255627557913,97.59721171327044,81.970458550433,Good to Excellent,A,A-I,Non Polluted,winter
2024-12-13 23:09:01.589701,7.609151444350128,1.3241385299782054,7.932480668564135,2.760694395036134,19.381246839587245,171.37563206703186,3.314513743802696,13.592626533012384,87.69475622521153,Good to Excellent,A,A-I,Non Polluted,winter
2024-12-15 04:21:01.589701,7.826367531123344,2.4398042109572446,7.8004480202323725,25.010294023235254,13.154448494547793,260.23734635016666,5.769164557799557,78.36603897222606,79.97856371511628,Good to Excellent,A,A-I,Non Polluted,winter
2024-12-16 09:33:01.589701,6.920628457518382,14.328533378797847,2.389689652388475,5874.087871143049,27.962097992977725,820.3500562573943,42.80489021169458,39094.569801649326,38.27637431600679,Bad,C,A-II,Polluted,winter
2024-12-17 14:45:01.589701,7.835514106873843,1.590776996041838,7.0209453246649804,5.499630756412982,18.76230145764005,43.48088208853517,4.944048293801899,28.20024550332856,86.48234751635744,Good to Excellent,A,A-I,Non Polluted,winter
2024-12-18 19:57:01.589701,7.918795096054598,1.9972390170375292,7.766081847825194,173.5563158140799,19.408182880589386,349.2502753183388,4.712823750203167,1191.8131591111035,71.84984678501654,Good to Excellent,A,A-I,Non Polluted,winter
2024-12-20 01:09:01.589701,7.446391145722216,1.637896921623487,8.048800741809899,8.77013496791534,18.66606057647482,159.2588467503989,3.616044397012817,45.83700017053896,84.51471948520569,Good to Excellent,A,A-I,Non Polluted,winter
2024-12-21 06:21:01.589701,7.910214595591041,2.8372787391591094,6.685588554770058,186.08798439098987,18.621120952644237,438.182122126828,10.086929849754357,878.4581702557581,73.68967789200548,Good to Excellent,A,A-I,Non Polluted,winter
2024-12-22 11:33:01.589701,7.907981993610959,2.2301545399171876,7.455459703737757,42.832430432949835,15.072761613016077,274.9913776282152,7.682865198642135,174.18035137947703,78.3706096639018,Good to Excellent,A,A-I,Non Polluted,winter
2024-12-23 16:45:01.589701,8.10525704356093,5.116679631754183,5.249979109205153,1005.7430228664675,27.03214904240015,760.282699469132,17.74557400431229,5272.669592545962,61.95195526916135,Medium to Good,B,Not Prescribed,Non Polluted,winter
2024-12-24 21:57:01.589701,8.084398732932632,5.160945500034461,5.057339187902568,2761.518720060476,18.489639968771705,592.9300800791952,22.20162372949173,12853.254449159827,55.92358669917611,Medium to Good,B,Not Prescribed,Non Polluted,winter
2024-12-26 03:09:01.589701,7.278447016635934,2.333102896444063,8.56241510051987,105.81206511544525,21.697022172432167,421.72810358824455,6.018535676511849,1037.1009148885216,74.05720969442378,Good to Excellent,A,A-I,Non Polluted,winter
2024-12-27 08:21:01.589701,7.9013152904188555,8.502696409608918,2.894637871944681,45338.31563851326,16.29394090160449,1180.5138497481869,36.65367132808685,309042.3252211433,37.750804110969945,Bad to Very Bad,D,A-III,Heavily Polluted,winter
2024-12-28 13:33:01.589701,7.920760495077744,2.133692403818735,8.67009448484517,105.27306496171649,15.15476684071566,485.84077479090024,6.83620292252319,708.3786077331007,72.13443507677187,Good to Excellent,A,A-I,Non Polluted,winter
2024-12-29 18:45:01.589701,8.302277262495595,5.363007224154432,3.6576500876519358,273.080516428933,20.158285476323492,376.0649983536012,16.840280341549576,886.6490516517731,51.77291353345127,Medium to Good,B,Not Prescribed,Non Polluted,winter
2024-12-30 23:57:01.589701,7.1766032470496715,2.698383162019641,7.178847721857333,15.977809979739183,20.74493766289592,417.0283035814244,5.920525826295277,141.8940269947478,83.70304371863666,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-01 05:09:01.589701,8.113131968797672,4.518834555777991,3.49040728002054,1601.275447190929,15.363019804648363,641.523541837361,22.331482271805903,9048.054505075457,47.717610274611985,Bad,C,A-II,Polluted,winter
2025-01-02 10:21:01.589701,7.750867467936937,5.3357798930660625,5.265198233113171,197.16739985999104,21.68470917980172,705.422879188874,17.588107586515306,1842.2584276593009,66.16703528131708,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-03 15:33:01.589701,9.302464737266474,8.417073213846024,3.160164692861182,50678.721627930456,24.260384001555032,1019.936921025385,48.31734424214101,273615.6438648813,32.09448175943244,Bad to Very Bad,D,A-III,Heavily Polluted,winter
2025-01-04 20:45:01.589701,7.395019990834652,1.9577294756364958,8.135938653707498,20.14926859069298,17.45378524534479,108.27388636311952,2.468361829873025,84.2091579140387,81.89658111460011,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-06 01:57:01.589701,7.561191939847991,2.3018579783303865,8.618377681113259,282.95383440523887,18.641819882952525,213.218575413627,2.1850323416252406,1743.5478733976415,69.9986335587694,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-07 07:09:01.589701,8.077977811109399,4.759861789683783,4.970760944560902,201.31911016328942,24.992781592482082,951.7278068348365,7.632489290657777,2006.123062431837,64.55823799179052,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-08 12:21:01.589701,7.2648258252932,3.4378675466105832,4.925650171241592,920.1461181572255,23.065025230782002,919.04316417622,16.535126188581845,4725.4839686446285,65.5452938501952,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-09 17:33:01.589701,7.5547321830496115,1.9028840810343721,6.151001676119828,94.5042390469452,19.285908438359407,397.00524763482645,5.785014305456544,461.76834980398144,78.21692022092205,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-10 22:45:01.589701,7.475979130512966,1.851706170544903,8.594316981443233,5.087635475788275,20.49171605782469,173.92835794150494,4.596106515312923,19.465503273157633,83.52868005214027,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-12 03:57:01.589701,7.649354931042197,2.3737363532567723,8.108248133060242,119.47643559677141,17.44767767482773,257.5486788301753,4.6960637232432925,857.8403824322086,73.9965035560679,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-13 09:09:01.589701,8.189571002447634,2.377770993324821,5.862949077605998,9.975800673270655,26.216834144464496,395.5222516785168,8.092019940011715,36.15817731767384,81.93098886766568,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-14 14:21:01.589701,7.667634885620519,4.937461314355914,6.11479527995715,683.3538033918214,21.18689787935909,830.5826075800767,19.071725329690576,5714.2430769807115,67.82041054036185,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-15 19:33:01.589701,7.73305807859304,5.7835635774687075,5.335410584261843,2700.1083643798056,22.605344039966248,789.4908420388082,14.715066532862213,25474.346791589196,60.8115585976091,Medium to Good,B,Not Prescribed,Non Polluted,winter
2025-01-17 00:45:01.589701,7.834189202305448,1.3527326453957844,8.65633218755582,14.322141320734712,25.031355844588436,193.107329847831,2.70386042016629,136.39115219497344,68.95829784331777,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-18 05:57:01.589701,8.270596084633368,11.473129852824222,2.6287670025452954,68955.51508859861,20.438673641815004,1034.5488358016507,38.83152151146105,252511.72926491307,32.0458099113489,Bad to Very Bad,D,A-III,Heavily Polluted,winter
2025-01-19 11:09:01.589701,7.297698080563672,1.4338257914397448,8.164854795515483,7.194582672043582,23.771265546240986,141.91156532323086,1.507248824093975,49.69901288169074,84.33825923595683,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-20 16:21:01.589701,7.202021891769115,2.7675905857419645,6.148285975768836,72.24879273124095,27.85784700227108,593.0625290897462,3.233125177202783,265.8588666466355,79.77557210730242,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-21 21:33:01.589701,7.553125668196706,1.9159945903743147,9.041782897805335,17.18393640855513,22.326219062957563,121.62541090269858,3.92764948870962,120.35823222519807,69.46565738347694,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-23 02:45:01.589701,7.6330783924329335,4.590473691172267,6.685584236843076,4218.99730690536,11.993456567361628,793.2928363718396,15.01045125830942,36725.79817997172,64.95755712418249,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-24 07:57:01.589701,7.823852910381504,4.103531327692283,5.183109423665108,204.14264920026736,15.307289486444445,602.9969720404913,11.196463692185244,1380.929306725842,64.09248322171543,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-25 13:09:01.589701,7.364700348766411,2.8316775624622785,7.459689667807998,64.79128628429713,17.20353698108257,329.00579234461486,4.825850025177269,589.8842825710537,79.157882699675,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-26 18:21:01.589701,7.931441547231495,1.5721589773462104,7.336796691531635,41.11400889688484,21.90669810189212,235.99904132621194,6.524961410971879,354.06235259442656,77.4190756304231,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-27 23:33:01.589701,7.028580634412801,1.1661070326039864,8.855602413611832,9.220849941885064,21.75054073853152,208.62725517698843,1.9206274873593452,45.51262568095918,81.00394893243015,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-29 04:45:01.589701,7.683802322302716,1.851739556455324,6.522873689876062,136.60539908456926,18.381486519416935,304.54840757956686,5.103936990718073,1012.3438139744865,77.48719188530916,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-30 09:57:01.589701,7.734788374259994,1.9946674679815406,5.437210233127377,346.0396293172486,14.62580730718973,392.2157202640098,9.521385864676349,1056.0731144395177,66.83164758091667,Good to Excellent,A,A-I,Non Polluted,winter
2025-01-31 15:09:01.589701,7.419868997059838,0.9622829698515242,7.619852850138605,7.867079505779308,25.711541998115138,151.27245419772825,2.444279537850636,45.41109119875242,84.6292441001702,Good to Excellent,A,A-I,Non Polluted,winter
2025-02-01 20:21:01.589701,7.407026373047627,4.902069083286261,5.0191731359588045,378.4599214624027,19.044154755858813,964.4728171974969,18.918131776403825,1765.7884692629798,64.3623206702755,Good to Excellent,A,A-I,Non Polluted,winter
2025-02-03 01:33:01.589701,7.282522255631976,3.17462996909482,7.657376677138545,11.191346247206344,24.15913525010571,308.93806905642583,3.4083926473487676,106.98719325121152,82.0355178034978,Good to Excellent,A,A-I,Non Polluted,winter
2025-02-04 06:45:01.589701,7.865617036425045,2.6525144849596556,5.802282266621942,44.66773334755402,28.583252093211964,255.39444891770833,8.245843964714407,260.757857986412,78.78713763912573,Good to Excellent,A,A-I,Non Polluted,winter
2025-02-05 11:57:01.589701,7.34366004811989,1.4443927467028772,7.732898919259035,3.183747892766195,19.082012133931876,81.9329764840522,3.506382538488058,24.127877398362376,89.50214599426465,Good to Excellent,A,A-I,Non Polluted,winter
2025-02-06 17:09:01.589701,7.164483712595934,1.0677836580308646,9.75,1.443478857462153,23.20029567755329,129.9018237388428,2.6498718284824383,11.726636411649482,79.89070383500523,Good to Excellent,A,A-I,Non Polluted,winter
2025-02-07 22:21:01.589701,7.871927485935569,2.3191953249451607,6.02847861413837,101.75416343442343,23.387395714480988,327.20243929694493,7.383888767616757,856.0056555170753,76.58277372060732,Good to Excellent,A,A-I,Non Polluted,winter
2025-02-09 03:33:01.589701,7.3191849739860855,2.4934566578684385,7.565602701142079,71.32374087016247,20.36448477656674,289.15369013686995,9.663762249516505,581.3188965495532,78.27174184391527,Good to Excellent,A,A-I,Non Polluted,winter
2025-02-10 08:45:01.589701,7.6024337394093635,1.8295893213616357,6.86128271245852,108.33679473070875,20.945367916276336,474.9552589749426,7.540469791650922,544.300895180774,77.85623032396586,Good to Excellent,A,A-I,Non Polluted,winter
2025-02-11 13:57:01.589701,7.526852444242841,4.455391931980695,7.460271194563305,1796.6074532933965,14.978384318529539,808.4643830730222,19.10153476558337,14017.982721733068,67.65539587799316,Good to Excellent,A,A-I,Non Polluted,winter
2025-02-12 19:09:01.589701,7.8661827219156715,1.9701536851639734,5.0936828552697975,44.991745050607975,21.200498784840622,340.7943356093509,12.234213634375948,307.88149774600043,73.46789841702251,Good to Excellent,A,A-I,Non Polluted,winter
2025-02-14 00:21:01.589701,7.70885672771948,2.6202913427321484,6.899803288443844,138.7818997248233,21.327956508831793,375.21373631139926,5.251759554266122,996.6772920244282,75.06790992681177,Good to Excellent,A,A-I,Non Polluted,winter
2025-02-15 05:33:01.589701,7.449168346553626,11.984371917553986,2.544956770587336,9694.842885783955,19.106966105989272,1236.1158969253047,27.185406992997486,43516.82256425974,36.56502161610032,Bad to Very Bad,D,A-III,Heavily Polluted,winter
2025-02-16 10:45:01.589701,7.393618341459441,1.7067351806153623,8.093943147884755,247.55678332394086,13.132036573576055,359.5513800315359,8.095154126528449,1190.2042966977522,75.60009530384662,Good to Excellent,A,A-I,Non Polluted,winter
2025-02-17 15:57:01.589701,7.452826807021325,2.2589165997386242,5.878418617812993,184.6126012049811,17.67734241651088,320.352285457972,2.8021242452574895,1756.5493706631573,73.98506089140423,Good to Excellent,A,A-I,Non Polluted,winter
2025-02-18 21:09:01.589701,8.113303312311212,3.150434819545815,6.633086836078955,92.76854615480353,14.479318493060646,354.64322416513926,6.910155159967594,466.6751941222735,73.17266314275012,Good to Excellent,A,A-I,Non Polluted,winter
2025-02-20 02:21:01.589701,7.76039095979124,1.4054660716950176,7.418263032367294,9.038234763725315,19.840970060888928,120.842812517726,1.4306025788633911,54.82691413291208,84.11419961515733,Good to Excellent,A,A-I,Non Polluted,winter
2025-02-21 07:33:01.589701,7.969390161487205,1.7930149754858578,7.866417296179509,0.8305197507978825,19.396481340841277,197.0012064313045,2.6253376909278234,3.576814256609235,88.12249610204186,Good to Excellent,A,A-I,Non Polluted,winter
2025-02-22 12:45:01.589701,7.98919901358514,2.506737102686875,7.215480409363834,59.85535521481583,23.999178479168926,281.40189227656094,7.3519662435700734,237.63880048957458,74.21783538721698,Good to Excellent,A,A-I,Non Polluted,winter
2025-02-23 17:57:01.589701,8.418277585876117,5.422585511479841,4.504378131806427,1599.2973600971295,17.63428415983955,925.6169256551194,22.991503937884836,7109.072840206071,50.57608772023819,Medium to Good,B,Not Prescribed,Non Polluted,winter
2025-02-24 23:09:01.589701,8.528328283827289,4.853611879727901,5.344667639519319,7156.238361744376,20.990324553709996,710.6655785976018,20.23462640571559,33392.91749008327,55.19784440440285,Medium to Good,B,Not Prescribed,Non Polluted,winter
2025-02-26 04:21:01.589701,7.347815711919579,1.397516918364254,7.0973455329941055,8.313964391846655,17.04080415841267,280.0570434239693,5.362715378119747,78.42729355474944,88.89300784639433,Good to Excellent,A,A-I,Non Polluted,winter
2025-02-27 09:33:01.589701,8.065071816292104,2.8666387712358063,8.875333742012744,106.7275034379152,12.297725205393288,350.8158145605693,2.9070825576599897,563.883478970456,70.54167914944742,Good to Excellent,A,A-I,Non Polluted,winter
2025-02-28 14:45:01.589701,6.812756741072121,2.469728074886184,7.845008598018419,20.24237454668095,21.740010829177717,390.52977359613976,7.261649391675819,106.55293793982474,78.20878303517968,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-01 19:57:01.589701,7.506319964893338,2.4940792724647354,7.216672670971269,56.784792756295154,15.167566586071416,250.59743082218353,5.82628330142105,394.59662245138423,80.37636106909322,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-03 01:09:01.589701,7.378980703744933,1.8079606390139444,7.843440901361457,5.154167261160918,23.722734186882327,229.54776115597312,4.216293885097283,28.333483236823458,85.21925176757061,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-04 06:21:01.589701,7.9637152502910835,1.9155888602826143,7.04178240772232,43.53186806649187,16.329018933617952,321.054880953238,5.513248145005295,408.02038320466687,79.16332123976169,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-05 11:33:01.589701,7.992565402402317,2.5329285551193594,7.313949568428785,60.386454520092066,19.066200677728332,357.42436368451433,5.8891655599379575,340.87768905793547,75.50144583408886,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-06 16:45:01.589701,7.828223428490607,1.4938813445186168,8.358812708345868,4.872352308393484,22.29524957701254,264.9964055521787,1.6269524553349555,31.344309013558934,81.83515532198737,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-07 21:57:01.589701,7.93801709103359,0.928529148959518,8.1562961665485,2.2880702946683202,21.24987261750531,153.49894405866686,2.869860933119875,15.407236117034675,85.33033296355086,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-09 03:09:01.589701,7.938065373107308,2.591578790486321,7.6339947304220805,58.68556915599636,21.406001255805748,329.0422516114941,9.901549575081853,497.32936319863717,74.1423440000296,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-10 08:21:01.589701,6.95963262073214,1.5582905367378617,5.437255176077213,107.73170469183258,20.662335286869002,446.6221193420476,4.386723570588956,748.4489510486005,74.7228076361673,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-11 13:33:01.589701,7.6727296248597225,2.68089064879837,6.372743006502956,29.657470949360754,28.206315797048976,456.5504243420283,5.436588092009279,138.62156089315732,79.54416637753195,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-12 18:45:01.589701,7.5736287514585925,1.5375087635351932,9.75,2.5886931974017426,19.46563270149369,83.25909853511266,3.4363575934111186,10.012833460714878,75.95696915546128,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-13 23:57:01.589701,8.181003928685728,0.9847762833163413,9.252725849859923,1.5254942250124326,16.992948053448966,74.37432649167009,3.2503526084510543,14.590470262400965,83.37066870072508,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-15 05:09:01.589701,7.110667397887785,2.6014308468698255,7.71637414419067,59.93612027467547,19.76268539017828,496.3127705949742,6.791672532483941,516.1063932049565,77.80099905677355,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-16 10:21:01.589701,7.642876637706987,1.0896289972748998,9.226602779815046,3.489402287500253,20.22976605457577,193.3241609136056,1.058581933113357,11.029150863706228,75.13211279717814,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-17 15:33:01.589701,8.013783668999025,2.2427982184553485,6.788431501884144,61.67197453328493,20.341429193027462,383.4070705314232,6.397756422533911,539.6731257967556,76.83168575953297,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-18 20:45:01.589701,7.389442482927324,1.5673076415027327,9.193633169766686,3.739917314102193,23.66908802036133,171.90638090064104,3.734481655977938,26.6812603479716,75.93683587182569,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-20 01:57:01.589701,7.733294539951037,5.484250055322983,5.814393660801985,1327.8975984513522,23.02333555633254,644.7272629634948,22.7835458959801,12350.221810186442,64.88009807669411,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-21 07:09:01.589701,7.681083384010003,2.5127410925036626,9.375883311043722,27.147462599469616,12.914016810886594,355.79196795395643,8.880009146228687,83.76632605955882,76.42773360801388,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-22 12:21:01.589701,7.607082422626449,2.5930995919596516,7.3734008167450025,45.006463407668974,23.012793464321568,343.16785991453855,8.522736514380359,381.02689728321093,77.39726175512196,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-23 17:33:01.589701,7.843068349690729,1.3893054276406605,9.75,8.782114338500627,21.943171343343106,129.3434211659817,2.902928179851446,38.52235022616577,70.43336792816912,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-24 22:45:01.589701,7.3636968110727095,1.434317609068126,8.546352949571741,6.385208912456384,16.026702977354333,166.88376755774414,2.622653816920068,51.69381165148266,85.83842484030012,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-26 03:57:01.589701,7.910582969854077,2.268368391273217,8.934566333829583,2.376980430481895,17.63094867307873,210.75779852986548,3.483290496429023,7.39497088562784,82.67130427493886,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-27 09:09:01.589701,7.672119204567523,19.852787558919943,2.339746108866855,74888.03349422695,13.39428245074808,1968.7834142582303,47.55856762908333,432682.00389193464,30.131364479789944,Bad to Very Bad,D,A-III,Heavily Polluted,winter
2025-03-28 14:21:01.589701,8.134693379018787,6.043238455612204,5.293863877252351,112.29741483070723,16.98167671761874,658.2747139669193,14.350843956430442,355.0031536395362,62.64508796822814,Medium to Good,B,Not Prescribed,Non Polluted,winter
2025-03-29 19:33:01.589701,7.286000182410493,1.6347506147742814,9.594928663630542,7.860536260335437,24.20042439704575,208.82288334573576,3.4293496704920288,36.56132186313137,74.2397538797949,Good to Excellent,A,A-I,Non Polluted,winter
2025-03-31 00:45:01.589701,7.895377306660061,2.2259211230223737,5.920596243553251,161.85873805035956,21.913423918426464,370.1583048724835,5.40324876073126,789.5384246170765,73.86408676781575,Good to Excellent,A,A-I,Non Polluted,winter
2025-04-01 05:57:01.589701,7.684322839969355,1.9437906006647419,5.917451096379121,52.77794821595201,18.142426400977534,377.62476449318166,6.181408794876251,216.52472386686344,77.36126310245726,Good to Excellent,A,A-I,Non Polluted,winter
2025-04-02 11:09:01.589701,7.08852547578131,1.2389744109420566,7.944133226049777,2.013975787984455,16.86079090999821,106.1648805295209,2.836257252708785,12.823804282196006,90.7274768685558,Good to Excellent,A,A-I,Non Polluted,winter
2025-04-03 16:21:01.589701,7.336915022805411,5.316048951198667,4.016926235787274,147.45576264100802,18.157698518521517,803.0561637832958,19.969598165957066,735.1872589844971,61.52163391808942,Medium to Good,B,Not Prescribed,Non Polluted,winter
2025-04-04 21:33:01.589701,7.487023337554747,1.5225237226418276,8.073355234398512,2.1806282983442156,18.069797906213367,128.44771003322543,4.23237920001729,21.703827972963936,89.03534135906338,Good to Excellent,A,A-I,Non Polluted,winter
2025-04-06 02:45:01.589701,7.844541282329879,2.153450169439036,6.300531314231962,86.19949108927437,16.65502459704858,308.73727459840796,4.875683272896863,608.5495771181527,75.79642543093529,Good to Excellent,A,A-I,Non Polluted,winter
2025-04-07 07:57:01.589701,7.403005475567997,2.541894110458672,6.878568031226487,77.96024260874088,17.747950124052206,333.93462123666797,7.28790401798787,543.0199685421259,80.1882042560385,Good to Excellent,A,A-I,Non Polluted,winter
2025-04-08 13:09:01.589701,8.085728542651262,3.1261439060462437,9.230262347997218,66.0430353501491,13.159810629657425,383.94329061235703,5.717339189542271,300.23741157271206,70.38567160463319,Good to Excellent,A,A-I,Non Polluted,winter
2025-04-09 18:21:01.589701,6.6115736016863105,12.235305270826446,2.083094170235515,7192.71812847683,23.91453691704586,1056.1343637364896,44.72841380182752,76634.87980688382,32.37621625609869,Bad to Very Bad,D,A-III,Heavily Polluted,winter
